# Species	Genes	Alg.-Conn.	CBS432	DBVPG6044	DBVPG6765	N44	S288c	SK1	Sac_bayanus_var_uvarum_CBS7001.Scannell_2011	Sac_eubayanus_FM1318.Baker_2015	Sac_kudriavzevii_IFO1802T.Scannell_2011	Sac_kudriavzevii_ZP591.Scannell_2011	Sac_mikatae_IFO1815T.Scannell_2011	Sac_arboricolus_H6.Liti_2013	UFRJ50816	UWOPS034614	UWOPS919171	Y12	YPS128	YPS138
18	18	1	CBS432_07G04760	DBVPG6044_07G04730	DBVPG6765_07G04730	N44_07G04760	S288c_07G04790	SK1_07G04730	Sbay_7.566	Seub_DI49_2232.t01	Skud_7.603	Port_7.652	Smik_16.38	Sarb_07G04720	UFRJ50816_07G04730	UWOPS034614_08G03180	UWOPS919171_07G04770	Y12_07G04730	YPS128_07G04720	YPS138_07G04750
18	18	1	CBS432_07G04770	DBVPG6044_07G04740	DBVPG6765_07G04740	N44_07G04770	S288c_07G04800	SK1_07G04740	Sbay_7.567	Seub_DI49_2233.t01	Skud_7.604	Port_7.653	Smik_16.37	Sarb_07G04730	UFRJ50816_07G04740	UWOPS034614_08G03190	UWOPS919171_07G04780	Y12_07G04740	YPS128_07G04730	YPS138_07G04760
18	18	1	CBS432_07G04780	DBVPG6044_07G04750	DBVPG6765_07G04750	N44_07G04780	S288c_07G04810	SK1_07G04750	Sbay_7.568	Seub_DI49_2234.t01	Skud_7.605	Port_7.654	Smik_16.36	Sarb_07G04740	UFRJ50816_07G04750	UWOPS034614_08G03200	UWOPS919171_07G04790	Y12_07G04750	YPS128_07G04740	YPS138_07G04770
18	18	1	CBS432_07G04790	DBVPG6044_07G04760	DBVPG6765_07G04760	N44_07G04790	S288c_07G04820	SK1_07G04760	Sbay_7.569	Seub_DI49_2235.t01	Skud_7.606	Port_7.655	Smik_16.35	Sarb_07G04750	UFRJ50816_07G04760	UWOPS034614_08G03210	UWOPS919171_07G04800	Y12_07G04760	YPS128_07G04750	YPS138_07G04780
18	18	1	CBS432_07G04800	DBVPG6044_07G04770	DBVPG6765_07G04770	N44_07G04800	S288c_07G04830	SK1_07G04770	Sbay_7.570	Seub_DI49_2236.t01	Skud_7.607	Port_7.656	Smik_16.34	Sarb_07G04770	UFRJ50816_07G04770	UWOPS034614_08G03220	UWOPS919171_07G04810	Y12_07G04770	YPS128_07G04760	YPS138_07G04790
18	18	1	CBS432_07G04810	DBVPG6044_07G04780	DBVPG6765_07G04780	N44_07G04810	S288c_07G04840	SK1_07G04780	Sbay_7.571	Seub_DI49_2237.t01	Skud_7.608	Port_7.657	Smik_16.33	Sarb_07G04780	UFRJ50816_07G04780	UWOPS034614_08G03230	UWOPS919171_07G04820	Y12_07G04780	YPS128_07G04770	YPS138_07G04800
18	18	1	CBS432_07G04820	DBVPG6044_07G04790	DBVPG6765_07G04790	N44_07G04820	S288c_07G04850	SK1_07G04790	Sbay_7.572	Seub_DI49_2238.t01	Skud_7.609	Port_7.658	Smik_16.32	Sarb_07G04790	UFRJ50816_07G04790	UWOPS034614_08G03240	UWOPS919171_07G04830	Y12_07G04790	YPS128_07G04780	YPS138_07G04810
18	18	1	CBS432_07G04830	DBVPG6044_07G04800	DBVPG6765_07G04800	N44_07G04830	S288c_07G04860	SK1_07G04800	Sbay_7.573	Seub_DI49_2239.t01	Skud_7.610	Port_7.659	Smik_16.31	Sarb_07G04810	UFRJ50816_07G04800	UWOPS034614_08G03250	UWOPS919171_07G04840	Y12_07G04800	YPS128_07G04790	YPS138_07G04820
18	18	1	CBS432_07G00450	DBVPG6044_07G00440	DBVPG6765_07G00450	N44_07G00460	S288c_07G00470	SK1_07G00430	Sbay_7.48	Seub_DI49_1765.t01	Skud_7.55	Port_7.66	Smik_7.50	Sarb_07G00460	UFRJ50816_07G00460	UWOPS034614_11G03290	UWOPS919171_07G00440	Y12_07G00440	YPS128_07G00430	YPS138_07G00460
18	18	1	CBS432_07G04850	DBVPG6044_07G04820	DBVPG6765_07G04820	N44_07G04850	S288c_07G04880	SK1_07G04820	Sbay_7.575	Seub_DI49_2240.t01	Skud_7.612	Port_7.661	Smik_16.29	Sarb_07G04830	UFRJ50816_07G04820	UWOPS034614_08G03270	UWOPS919171_07G04860	Y12_07G04820	YPS128_07G04810	YPS138_07G04840
18	18	1	CBS432_07G04860	DBVPG6044_07G04830	DBVPG6765_07G04830	N44_07G04860	S288c_07G04890	SK1_07G04830	Sbay_7.576	Seub_DI49_2241.t01	Skud_7.613	Port_7.662	Smik_16.28	Sarb_07G04840	UFRJ50816_07G04830	UWOPS034614_08G03280	UWOPS919171_07G04870	Y12_07G04830	YPS128_07G04820	YPS138_07G04850
18	18	1	CBS432_07G04870	DBVPG6044_07G04840	DBVPG6765_07G04840	N44_07G04870	S288c_07G04900	SK1_07G04840	Sbay_7.577	Seub_DI49_2242.t01	Skud_7.614	Port_7.663	Smik_16.27	Sarb_07G04860	UFRJ50816_07G04840	UWOPS034614_08G03290	UWOPS919171_07G04880	Y12_07G04840	YPS128_07G04830	YPS138_07G04860
18	18	1	CBS432_07G04880	DBVPG6044_07G04850	DBVPG6765_07G04850	N44_07G04880	S288c_07G04910	SK1_07G04850	Sbay_7.579	Seub_DI49_2243.t01	Skud_7.615	Port_7.664	Smik_16.26	Sarb_07G04870	UFRJ50816_07G04850	UWOPS034614_08G03300	UWOPS919171_07G04890	Y12_07G04850	YPS128_07G04840	YPS138_07G04870
18	18	1	CBS432_07G04890	DBVPG6044_07G04860	DBVPG6765_07G04860	N44_07G04890	S288c_07G04920	SK1_07G04860	Sbay_7.580	Seub_DI49_2244.t01	Skud_7.616	Port_7.665	Smik_16.25	Sarb_07G04880	UFRJ50816_07G04860	UWOPS034614_08G03310	UWOPS919171_07G04900	Y12_07G04860	YPS128_07G04850	YPS138_07G04880
18	18	1	CBS432_07G04900	DBVPG6044_07G04870	DBVPG6765_07G04870	N44_07G04900	S288c_07G04930	SK1_07G04870	Sbay_7.581	Seub_DI49_2245.t01	Skud_7.617	Port_7.666	Smik_16.24	Sarb_07G04890	UFRJ50816_07G04870	UWOPS034614_08G03320	UWOPS919171_07G04910	Y12_07G04870	YPS128_07G04860	YPS138_07G04890
18	18	1	CBS432_07G04910	DBVPG6044_07G04880	DBVPG6765_07G04880	N44_07G04910	S288c_07G04940	SK1_07G04880	Sbay_7.582	Seub_DI49_2246.t01	Skud_7.618	Port_7.667	Smik_16.23	Sarb_07G04900	UFRJ50816_07G04880	UWOPS034614_08G03330	UWOPS919171_07G04920	Y12_07G04880	YPS128_07G04870	YPS138_07G04900
18	18	1	CBS432_07G04920	DBVPG6044_07G04890	DBVPG6765_07G04890	N44_07G04920	S288c_07G04950	SK1_07G04890	Sbay_7.583	Seub_DI49_2247.t01	Skud_7.619	Port_7.668	Smik_16.22	Sarb_07G04910	UFRJ50816_07G04890	UWOPS034614_08G03340	UWOPS919171_07G04930	Y12_07G04890	YPS128_07G04880	YPS138_07G04910
18	18	1	CBS432_07G00460	DBVPG6044_07G00450	DBVPG6765_07G00460	N44_07G00470	S288c_07G00480	SK1_07G00440	Sbay_7.49	Seub_DI49_1766.t01	Skud_7.56	Port_7.67	Smik_7.51	Sarb_07G00470	UFRJ50816_07G00470	UWOPS034614_11G03280	UWOPS919171_07G00450	Y12_07G00450	YPS128_07G00440	YPS138_07G00470
18	18	1	CBS432_07G00470	DBVPG6044_07G00460	DBVPG6765_07G00470	N44_07G00480	S288c_07G00490	SK1_07G00450	Sbay_7.50	Seub_DI49_1767.t01	Skud_7.57	Port_7.68	Smik_7.52	Sarb_07G00480	UFRJ50816_07G00480	UWOPS034614_11G03270	UWOPS919171_07G00460	Y12_07G00460	YPS128_07G00450	YPS138_07G00480
18	18	1	CBS432_07G00480	DBVPG6044_07G00470	DBVPG6765_07G00480	N44_07G00490	S288c_07G00500	SK1_07G00460	Sbay_7.51	Seub_DI49_1768.t01	Skud_7.58	Port_7.69	Smik_7.53	Sarb_07G00490	UFRJ50816_07G00490	UWOPS034614_11G03260	UWOPS919171_07G00470	Y12_07G00470	YPS128_07G00460	YPS138_07G00490
18	18	1	CBS432_07G00490	DBVPG6044_07G00480	DBVPG6765_07G00490	N44_07G00500	S288c_07G00510	SK1_07G00470	Sbay_7.52	Seub_DI49_1769.t01	Skud_7.59	Port_7.70	Smik_7.54	Sarb_07G00500	UFRJ50816_07G00500	UWOPS034614_11G03250	UWOPS919171_07G00480	Y12_07G00480	YPS128_07G00470	YPS138_07G00500
18	18	1	CBS432_07G00500	DBVPG6044_07G00490	DBVPG6765_07G00500	N44_07G00510	S288c_07G00520	SK1_07G00480	Sbay_7.53	Seub_DI49_1770.t01	Skud_7.60	Port_7.71	Smik_7.55	Sarb_07G00510	UFRJ50816_07G00510	UWOPS034614_11G03240	UWOPS919171_07G00490	Y12_07G00490	YPS128_07G00480	YPS138_07G00510
18	18	1	CBS432_07G00510	DBVPG6044_07G00500	DBVPG6765_07G00510	N44_07G00520	S288c_07G00530	SK1_07G00490	Sbay_7.54	Seub_DI49_1771.t01	Skud_7.61	Port_7.72	Smik_7.56	Sarb_07G00520	UFRJ50816_07G00520	UWOPS034614_11G03230	UWOPS919171_07G00500	Y12_07G00500	YPS128_07G00490	YPS138_07G00520
18	18	1	CBS432_07G00520	DBVPG6044_07G00510	DBVPG6765_07G00520	N44_07G00530	S288c_07G00540	SK1_07G00500	Sbay_7.55	Seub_DI49_1772.t01	Skud_7.62	Port_7.73	Smik_7.57	Sarb_07G00530	UFRJ50816_07G00530	UWOPS034614_11G03220	UWOPS919171_07G00510	Y12_07G00510	YPS128_07G00500	YPS138_07G00530
18	18	1	CBS432_07G00530	DBVPG6044_07G00520	DBVPG6765_07G00530	N44_07G00540	S288c_07G00550	SK1_07G00510	Sbay_7.56	Seub_DI49_1773.t01	Skud_7.63	Port_7.74	Smik_7.58	Sarb_07G00540	UFRJ50816_07G00540	UWOPS034614_11G03210	UWOPS919171_07G00520	Y12_07G00520	YPS128_07G00510	YPS138_07G00540
18	18	0.519	CBS432_07G00560	DBVPG6044_07G00530	DBVPG6765_07G00540	N44_07G00570	S288c_07G00560	SK1_07G00520	Sbay_7.59	Seub_DI49_1775.t01	Skud_7.65	Port_7.76	Smik_7.63	Sarb_07G00550	UFRJ50816_07G00550	UWOPS034614_11G03200	UWOPS919171_07G00530	Y12_07G00530	YPS128_07G00520	YPS138_07G00550
18	18	1	CBS432_07G00550	DBVPG6044_07G00540	DBVPG6765_07G00550	N44_07G00560	S288c_07G00570	SK1_07G00530	Sbay_7.61	Seub_DI49_1777.t01	Skud_7.69	Port_7.81	Smik_7.69	Sarb_07G00560	UFRJ50816_07G00560	UWOPS034614_11G03190	UWOPS919171_07G00540	Y12_07G00540	YPS128_07G00530	YPS138_07G00560
18	18	1	CBS432_07G00540	DBVPG6044_07G00550	DBVPG6765_07G00560	N44_07G00550	S288c_07G00580	SK1_07G00540	Sbay_7.62	Seub_DI49_1778.t01	Skud_7.70	Port_7.82	Smik_7.70	Sarb_07G00570	UFRJ50816_07G00570	UWOPS034614_11G03180	UWOPS919171_07G00550	Y12_07G00550	YPS128_07G00540	YPS138_07G00570
18	18	1	CBS432_07G00590	DBVPG6044_07G00580	DBVPG6765_07G00590	N44_07G00600	S288c_07G00610	SK1_07G00570	Sbay_7.66	Seub_DI49_1782.t01	Skud_7.75	Port_7.87	Smik_7.75	Sarb_07G00600	UFRJ50816_07G00820	UWOPS034614_11G03150	UWOPS919171_07G00800	Y12_07G00580	YPS128_07G00570	YPS138_07G00820
18	18	1	CBS432_07G00600	DBVPG6044_07G00590	DBVPG6765_07G00600	N44_07G00610	S288c_07G00620	SK1_07G00580	Sbay_7.67	Seub_DI49_1783.t01	Skud_7.76	Port_7.88	Smik_7.76	Sarb_07G00610	UFRJ50816_07G00810	UWOPS034614_11G03140	UWOPS919171_07G00790	Y12_07G00590	YPS128_07G00580	YPS138_07G00810
18	18	1	CBS432_07G00610	DBVPG6044_07G00600	DBVPG6765_07G00610	N44_07G00620	S288c_07G00630	SK1_07G00590	Sbay_7.68	Seub_DI49_1784.t01	Skud_7.77	Port_7.89	Smik_7.77	Sarb_07G00620	UFRJ50816_07G00800	UWOPS034614_11G03130	UWOPS919171_07G00780	Y12_07G00600	YPS128_07G00590	YPS138_07G00800
18	18	1	CBS432_07G00620	DBVPG6044_07G00610	DBVPG6765_07G00620	N44_07G00630	S288c_07G00640	SK1_07G00600	Sbay_7.69	Seub_DI49_1785.t01	Skud_7.78	Port_7.90	Smik_7.78	Sarb_07G00630	UFRJ50816_07G00790	UWOPS034614_11G03120	UWOPS919171_07G00770	Y12_07G00610	YPS128_07G00600	YPS138_07G00790
18	18	1	CBS432_07G00630	DBVPG6044_07G00620	DBVPG6765_07G00630	N44_07G00640	S288c_07G00650	SK1_07G00610	Sbay_7.71	Seub_DI49_1786.t01	Skud_7.79	Port_7.91	Smik_7.79	Sarb_07G00640	UFRJ50816_07G00780	UWOPS034614_11G03110	UWOPS919171_07G00760	Y12_07G00620	YPS128_07G00610	YPS138_07G00780
18	18	1	CBS432_07G00640	DBVPG6044_07G00630	DBVPG6765_07G00640	N44_07G00650	S288c_07G00660	SK1_07G00620	Sbay_7.72	Seub_DI49_1787.t01	Skud_7.81	Port_7.94	Smik_7.81	Sarb_07G00650	UFRJ50816_07G00770	UWOPS034614_11G03100	UWOPS919171_07G00750	Y12_07G00630	YPS128_07G00620	YPS138_07G00770
18	18	1	CBS432_07G00650	DBVPG6044_07G00640	DBVPG6765_07G00650	N44_07G00660	S288c_07G00670	SK1_07G00630	Sbay_7.73	Seub_DI49_1788.t01	Skud_7.82	Port_7.96	Smik_7.82	Sarb_07G00660	UFRJ50816_07G00760	UWOPS034614_11G03090	UWOPS919171_07G00740	Y12_07G00640	YPS128_07G00630	YPS138_07G00760
18	18	1	CBS432_07G00660	DBVPG6044_07G00650	DBVPG6765_07G00660	N44_07G00670	S288c_07G00680	SK1_07G00640	Sbay_7.74	Seub_DI49_1789.t01	Skud_7.83	Port_7.97	Smik_7.83	Sarb_07G00670	UFRJ50816_07G00750	UWOPS034614_11G03080	UWOPS919171_07G00730	Y12_07G00650	YPS128_07G00640	YPS138_07G00750
18	18	1	CBS432_07G00670	DBVPG6044_07G00660	DBVPG6765_07G00670	N44_07G00680	S288c_07G00690	SK1_07G00650	Sbay_7.75	Seub_DI49_1790.t01	Skud_7.84	Port_7.98	Smik_7.84	Sarb_07G00680	UFRJ50816_07G00740	UWOPS034614_11G03070	UWOPS919171_07G00720	Y12_07G00660	YPS128_07G00650	YPS138_07G00740
18	18	1	CBS432_07G00680	DBVPG6044_07G00670	DBVPG6765_07G00680	N44_07G00690	S288c_07G00700	SK1_07G00660	Sbay_7.76	Seub_DI49_1791.t01	Skud_7.85	Port_7.99	Smik_7.86	Sarb_07G00690	UFRJ50816_07G00730	UWOPS034614_11G03060	UWOPS919171_07G00710	Y12_07G00670	YPS128_07G00660	YPS138_07G00730
18	18	1	CBS432_08G00790	DBVPG6044_08G00830	DBVPG6765_08G00830	N44_08G00800	S288c_08G00860	SK1_08G00840	Sbay_15.224	Seub_DI49_2443.t01	Skud_8.95	Port_8.100	Smik_8.105	Sarb_08G00840	UFRJ50816_08G00800	UWOPS034614_08G00830	UWOPS919171_08G00780	Y12_08G00860	YPS128_08G00830	YPS138_08G00780
18	18	1	CBS432_08G00800	DBVPG6044_08G00840	DBVPG6765_08G00840	N44_08G00810	S288c_08G00870	SK1_08G00850	Sbay_15.225	Seub_DI49_2444.t01	Skud_8.96	Port_8.101	Smik_8.106	Sarb_08G00850	UFRJ50816_08G00810	UWOPS034614_08G00840	UWOPS919171_08G00790	Y12_08G00870	YPS128_08G00840	YPS138_08G00790
18	18	1	CBS432_08G00810	DBVPG6044_08G00850	DBVPG6765_08G00850	N44_08G00820	S288c_08G00880	SK1_08G00860	Sbay_15.226	Seub_DI49_2445.t01	Skud_8.97	Port_8.102	Smik_8.107	Sarb_08G00860	UFRJ50816_08G00820	UWOPS034614_08G00850	UWOPS919171_08G00800	Y12_08G00880	YPS128_08G00850	YPS138_08G00800
18	18	1	CBS432_08G00830	DBVPG6044_08G00870	DBVPG6765_08G00870	N44_08G00840	S288c_08G00900	SK1_08G00880	Sbay_15.228	Seub_DI49_2446.t01	Skud_8.99	Port_8.104	Smik_8.109	Sarb_08G00880	UFRJ50816_08G00840	UWOPS034614_08G00870	UWOPS919171_08G00820	Y12_08G00900	YPS128_08G00870	YPS138_08G00820
18	18	1	CBS432_08G00840	DBVPG6044_08G00880	DBVPG6765_08G00880	N44_08G00850	S288c_08G00910	SK1_08G00890	Sbay_15.229	Seub_DI49_2447.t01	Skud_8.100	Port_8.105	Smik_8.110	Sarb_08G00890	UFRJ50816_08G00850	UWOPS034614_08G00880	UWOPS919171_08G00830	Y12_08G00910	YPS128_08G00880	YPS138_08G00830
18	18	1	CBS432_08G00850	DBVPG6044_08G00890	DBVPG6765_08G00890	N44_08G00860	S288c_08G00920	SK1_08G00900	Sbay_15.230	Seub_DI49_2448.t01	Skud_8.101	Port_8.106	Smik_8.111	Sarb_08G00900	UFRJ50816_08G00860	UWOPS034614_08G00890	UWOPS919171_08G00840	Y12_08G00920	YPS128_08G00890	YPS138_08G00840
18	18	1	CBS432_08G00880	DBVPG6044_08G00910	DBVPG6765_08G00920	N44_08G00890	S288c_08G00950	SK1_08G00920	Sbay_15.233	Seub_DI49_2450.t01	Skud_8.104	Port_8.108	Smik_8.114	Sarb_08G00920	UFRJ50816_08G00890	UWOPS034614_08G00920	UWOPS919171_08G00870	Y12_08G00940	YPS128_08G00920	YPS138_08G00870
18	18	1	CBS432_08G00890	DBVPG6044_08G00920	DBVPG6765_08G00930	N44_08G00900	S288c_08G00960	SK1_08G00930	Sbay_15.234	Seub_DI49_2451.t01	Skud_8.105	Port_8.109	Smik_8.115	Sarb_08G00930	UFRJ50816_08G00900	UWOPS034614_08G00930	UWOPS919171_08G00880	Y12_08G00950	YPS128_08G00930	YPS138_08G00880
18	18	1	CBS432_08G00910	DBVPG6044_08G00940	DBVPG6765_08G00950	N44_08G00920	S288c_08G00980	SK1_08G00950	Sbay_15.236	Seub_DI49_2453.t01	Skud_8.107	Port_8.111	Smik_8.117	Sarb_08G00950	UFRJ50816_08G00920	UWOPS034614_08G00950	UWOPS919171_08G00900	Y12_08G00970	YPS128_08G00950	YPS138_08G00900
18	18	1	CBS432_08G00920	DBVPG6044_08G00950	DBVPG6765_08G00960	N44_08G00930	S288c_08G00990	SK1_08G00960	Sbay_15.237	Seub_DI49_2454.t01	Skud_8.108	Port_8.112	Smik_8.118	Sarb_08G00960	UFRJ50816_08G00930	UWOPS034614_08G00960	UWOPS919171_08G00910	Y12_08G00980	YPS128_08G00960	YPS138_08G00910
18	18	1	CBS432_08G00930	DBVPG6044_08G00960	DBVPG6765_08G00970	N44_08G00940	S288c_08G01000	SK1_08G00970	Sbay_15.240	Seub_DI49_2455.t01	Skud_8.109	Port_8.114	Smik_8.121	Sarb_08G00970	UFRJ50816_08G00940	UWOPS034614_08G00970	UWOPS919171_08G00920	Y12_08G00990	YPS128_08G00970	YPS138_08G00920
18	18	1	CBS432_08G00940	DBVPG6044_08G00970	DBVPG6765_08G00980	N44_08G00950	S288c_08G01010	SK1_08G00980	Sbay_15.241	Seub_DI49_2456.t01	Skud_8.110	Port_8.115	Smik_8.124	Sarb_08G00980	UFRJ50816_08G00950	UWOPS034614_08G00980	UWOPS919171_08G00930	Y12_08G01000	YPS128_08G00980	YPS138_08G00930
18	18	1	CBS432_08G00950	DBVPG6044_08G00980	DBVPG6765_08G00990	N44_08G00960	S288c_08G01020	SK1_08G00990	Sbay_15.243	Seub_DI49_2457.t01	Skud_8.111	Port_8.116	Smik_8.125	Sarb_08G00990	UFRJ50816_08G00960	UWOPS034614_08G00990	UWOPS919171_08G00940	Y12_08G01010	YPS128_08G00990	YPS138_08G00940
18	18	1	CBS432_08G00970	DBVPG6044_08G01000	DBVPG6765_08G01040	N44_08G00980	S288c_08G01150	SK1_08G01010	Sbay_15.245	Seub_DI49_2459.t01	Skud_8.113	Port_8.118	Smik_8.127	Sarb_08G01000	UFRJ50816_08G00980	UWOPS034614_08G01010	UWOPS919171_08G00950	Y12_08G01070	YPS128_08G01010	YPS138_08G00960
18	18	1	CBS432_08G00980	DBVPG6044_08G01010	DBVPG6765_08G01050	N44_08G00990	S288c_08G01160	SK1_08G01020	Sbay_15.246	Seub_DI49_2460.t01	Skud_8.114	Port_8.119	Smik_8.128	Sarb_08G01010	UFRJ50816_08G00990	UWOPS034614_08G01020	UWOPS919171_08G00960	Y12_08G01080	YPS128_08G01020	YPS138_08G00970
18	18	1	CBS432_08G00060	DBVPG6044_08G00090	DBVPG6765_08G00100	N44_08G00070	S288c_08G00120	SK1_08G00100	Sbay_8.15	Seub_DI49_4812.t01	Skud_8.8	Port_8.12	Smik_8.5	Sarb_08G00130	UFRJ50816_08G00050	UWOPS034614_08G00100	UWOPS919171_08G00040	Y12_08G00110	YPS128_08G00100	YPS138_08G00050
18	18	1	CBS432_08G00990	DBVPG6044_08G01020	DBVPG6765_08G01060	N44_08G01000	S288c_08G01170	SK1_08G01030	Sbay_15.247	Seub_DI49_2461.t01	Skud_8.115	Port_8.120	Smik_8.129	Sarb_08G01020	UFRJ50816_08G01000	UWOPS034614_08G01030	UWOPS919171_08G00970	Y12_08G01090	YPS128_08G01030	YPS138_08G00980
18	18	1	CBS432_08G01000	DBVPG6044_08G01030	DBVPG6765_08G01070	N44_08G01010	S288c_08G01180	SK1_08G01040	Sbay_15.248	Seub_DI49_2462.t01	Skud_8.116	Port_8.121	Smik_8.130	Sarb_08G01030	UFRJ50816_08G01010	UWOPS034614_08G01040	UWOPS919171_08G00980	Y12_08G01100	YPS128_08G01040	YPS138_08G00990
18	18	1	CBS432_08G01010	DBVPG6044_08G01040	DBVPG6765_08G01080	N44_08G01020	S288c_08G01190	SK1_08G01050	Sbay_15.249	Seub_DI49_2463.t01	Skud_8.117	Port_8.122	Smik_8.131	Sarb_08G01040	UFRJ50816_08G01020	UWOPS034614_08G01050	UWOPS919171_08G00990	Y12_08G01110	YPS128_08G01050	YPS138_08G01000
18	18	1	CBS432_08G01020	DBVPG6044_08G01050	DBVPG6765_08G01090	N44_08G01030	S288c_08G01200	SK1_08G01060	Sbay_15.250	Seub_DI49_2464.t01	Skud_8.118	Port_8.123	Smik_8.132	Sarb_08G01050	UFRJ50816_08G01030	UWOPS034614_08G01060	UWOPS919171_08G01000	Y12_08G01120	YPS128_08G01060	YPS138_08G01010
18	18	1	CBS432_08G01030	DBVPG6044_08G01060	DBVPG6765_08G01100	N44_08G01040	S288c_08G01210	SK1_08G01070	Sbay_15.251	Seub_DI49_2465.t01	Skud_8.119	Port_8.124	Smik_8.133	Sarb_08G01060	UFRJ50816_08G01040	UWOPS034614_08G01070	UWOPS919171_08G01010	Y12_08G01130	YPS128_08G01070	YPS138_08G01020
18	18	1	CBS432_08G01040	DBVPG6044_08G01070	DBVPG6765_08G01110	N44_08G01050	S288c_08G01220	SK1_08G01080	Sbay_15.252	Seub_DI49_2466.t01	Skud_8.120	Port_8.125	Smik_8.134	Sarb_08G01070	UFRJ50816_08G01050	UWOPS034614_08G01080	UWOPS919171_08G01020	Y12_08G01140	YPS128_08G01080	YPS138_08G01030
18	18	1	CBS432_08G01050	DBVPG6044_08G01080	DBVPG6765_08G01120	N44_08G01060	S288c_08G01230	SK1_08G01090	Sbay_15.253	Seub_DI49_2467.t01	Skud_8.121	Port_8.126	Smik_8.135	Sarb_08G01080	UFRJ50816_08G01060	UWOPS034614_08G01090	UWOPS919171_08G01030	Y12_08G01150	YPS128_08G01090	YPS138_08G01040
18	18	1	CBS432_08G01060	DBVPG6044_08G01090	DBVPG6765_08G01130	N44_08G01070	S288c_08G01240	SK1_08G01100	Sbay_15.254	Seub_DI49_2468.t01	Skud_8.122	Port_8.127	Smik_8.136	Sarb_08G01090	UFRJ50816_08G01070	UWOPS034614_08G01100	UWOPS919171_08G01040	Y12_08G01160	YPS128_08G01100	YPS138_08G01050
18	18	1	CBS432_08G01070	DBVPG6044_08G01100	DBVPG6765_08G01140	N44_08G01080	S288c_08G01250	SK1_08G01110	Sbay_15.255	Seub_DI49_2469.t01	Skud_8.123	Port_8.128	Smik_8.137	Sarb_08G01100	UFRJ50816_08G01080	UWOPS034614_08G01110	UWOPS919171_08G01050	Y12_08G01170	YPS128_08G01110	YPS138_08G01060
18	18	1	CBS432_08G01080	DBVPG6044_08G01110	DBVPG6765_08G01150	N44_08G01090	S288c_08G01260	SK1_08G01120	Sbay_15.256	Seub_DI49_2470.t01	Skud_8.124	Port_8.129	Smik_8.138	Sarb_08G01110	UFRJ50816_08G01090	UWOPS034614_08G01120	UWOPS919171_08G01060	Y12_08G01180	YPS128_08G01120	YPS138_08G01070
18	18	1	CBS432_08G01090	DBVPG6044_08G01120	DBVPG6765_08G01160	N44_08G01100	S288c_08G01270	SK1_08G01130	Sbay_15.257	Seub_DI49_2471.t01	Skud_8.125	Port_8.130	Smik_8.139	Sarb_08G01120	UFRJ50816_08G01100	UWOPS034614_08G01130	UWOPS919171_08G01070	Y12_08G01190	YPS128_08G01130	YPS138_08G01080
18	18	1	CBS432_08G01100	DBVPG6044_08G01130	DBVPG6765_08G01170	N44_08G01110	S288c_08G01280	SK1_08G01140	Sbay_15.258	Seub_DI49_2472.t01	Skud_8.126	Port_8.131	Smik_8.140	Sarb_08G01130	UFRJ50816_08G01110	UWOPS034614_08G01140	UWOPS919171_08G01080	Y12_08G01200	YPS128_08G01140	YPS138_08G01090
18	18	1	CBS432_08G01110	DBVPG6044_08G01140	DBVPG6765_08G01180	N44_08G01120	S288c_08G01290	SK1_08G01150	Sbay_15.259	Seub_DI49_2473.t01	Skud_8.127	Port_8.132	Smik_8.141	Sarb_08G01140	UFRJ50816_08G01120	UWOPS034614_08G01150	UWOPS919171_08G01090	Y12_08G01210	YPS128_08G01150	YPS138_08G01100
18	18	1	CBS432_08G01120	DBVPG6044_08G01150	DBVPG6765_08G01190	N44_08G01130	S288c_08G01300	SK1_08G01160	Sbay_15.260	Seub_DI49_2474.t01	Skud_8.129	Port_8.134	Smik_8.142	Sarb_08G01150	UFRJ50816_08G01130	UWOPS034614_08G01160	UWOPS919171_08G01100	Y12_08G01220	YPS128_08G01160	YPS138_08G01110
18	18	1	CBS432_08G00080	DBVPG6044_08G00120	DBVPG6765_08G00120	N44_08G00090	S288c_08G00140	SK1_08G00130	Sbay_8.17	Seub_DI49_4814.t01	Skud_8.10	Port_8.14	Smik_8.7	Sarb_08G00150	UFRJ50816_08G00080	UWOPS034614_08G00120	UWOPS919171_08G00070	Y12_08G00140	YPS128_08G00120	YPS138_08G00070
18	18	1	CBS432_08G01130	DBVPG6044_08G01160	DBVPG6765_08G01200	N44_08G01140	S288c_08G01310	SK1_08G01170	Sbay_15.262	Seub_DI49_2476.t01	Skud_8.131	Port_8.140	Smik_8.148	Sarb_08G01160	UFRJ50816_08G01140	UWOPS034614_08G01170	UWOPS919171_08G01110	Y12_08G01230	YPS128_08G01170	YPS138_08G01120
18	18	1	CBS432_08G01140	DBVPG6044_08G01170	DBVPG6765_08G01210	N44_08G01150	S288c_08G01320	SK1_08G01180	Sbay_15.263	Seub_DI49_2477.t01	Skud_8.132	Port_8.141	Smik_8.149	Sarb_08G01170	UFRJ50816_08G01150	UWOPS034614_08G01180	UWOPS919171_08G01120	Y12_08G01240	YPS128_08G01180	YPS138_08G01130
